date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-03-25,0.00233044,-0.0109563,-0.0117583,0.0122647,1.22279e+07,1.01185,35.0365,-0.000751984,0.00308243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-26,0.00670128,-0.0137996,-0.0147236,0.0117439,1.22629e+07,0.858199,42.125,0.00745408,-0.000752797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-27,0.00108683,0.010144,-0.0100752,0.0118089,1.22259e+07,0.863422,45.2163,-0.00522909,0.00631592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-28,0.00732801,0.0151805,0.00405793,0.0119804,1.2021e+07,0.834381,49.7507,0.00379044,0.00353756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-29,0.0107773,0.0192908,0.00522507,0.0121607,1.19377e+07,0.849309,50.7936,0.00630551,0.00447174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-01,0.0206584,0.0392183,0.0497602,0.0069929,1.15255e+07,1.34754,62.6097,0.0118592,0.00879928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,-0.000391731,0.0312542,0.0469092,0.00751036,1.11963e+07,0.928667,59.5294,0.000489853,-0.000881584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,-0.00300462,0.0171931,0.0368156,0.00870485,1.15633e+07,1.10055,59.6698,0.00157363,-0.00457825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-04,0.0061583,0.00274222,0.0420681,0.00836936,1.13434e+07,0.814274,66.9492,0.00265337,0.00350492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-05,0.00286497,0.00600913,0.0374511,0.00851837,1.09268e+07,0.689221,64.8196,0.00484022,-0.00197525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,-0.00428518,0.00471699,0.0219912,0.00908605,1.07069e+07,0.823685,64.3222,0.000762384,-0.00504757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,-0.0135629,-0.0149759,-0.0122748,0.00684955,9.75413e+06,1.00619,60.2395,-0.00512487,-0.008438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,-0.000264366,-0.0180496,-0.0121489,0.00685594,1.03503e+07,1.35017,56.3969,0.00341099,-0.00367535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-11,0.00859553,-0.00534694,-0.000655176,0.00805044,9.81802e+06,0.970889,75.0755,-0.000277558,0.00887309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-12,0.0132425,0.0216816,0.00638101,0.0095158,1.01411e+07,1.10196,77.882,0.00676594,0.00647651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,-0.00556419,0.0162655,-0.0020777,0.00981553,1.0114e+07,0.728509,71.8919,-0.00065482,-0.00490937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-16,0.00611583,0.0137669,0.00834637,0.0098961,9.8277e+06,0.722611,73.2991,0.000655249,0.00546058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-17,0.00129331,0.00181159,0.0235325,0.00672608,9.91927e+06,1.04483,71.7006,-0.0024469,0.0037402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,0.0114957,0.018998,0.0355725,0.00697587,9.78893e+06,1.34772,72.043,0.00196917,0.00952656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,-0.00306472,0.00969995,0.0236004,0.00764764,9.27985e+06,0.698039,62.1533,0.00086201,-0.00392673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-23,0.00871014,0.017179,0.0190218,0.00672433,9.71075e+06,1.41704,66.2242,0.00899168,-0.000281548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,-0.00292068,0.00268164,0.0217306,0.00609354,9.76907e+06,0.790045,66.2242,-0.00221932,-0.000701359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
