date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2021-10-18,-0.00679849,0.0124263,0.00126041,0.00849367,1.01590e+07,1.14781,47.027,0.00296052,-0.00975901,1,0.00690351,0.0202227,0.972874,-0.96597,0.00690351,0.972874,0,-0.0430354,-0.96597,-0.96597,1,1,-0.96597,0,1,0,1,37.3333,0.112916,0.0990155,0.0514418,-0.13375,-0.0693721,0.0635787,0.226598,0.703158,1
2021-10-19,0.0131393,0.0112298,0.0223899,0.00881313,1.0433e+07,0.909328,49.5959,0.00771487,0.00542444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-10-20,0.014289,0.0206298,0.0420457,0.00854504,1.05427e+07,1.29622,61.9322,0.00392772,0.0103613,2,0.0352149,0.467619,0.497166,-0.461951,0.0474855,0.966959,0.482064,-0.0205806,-0.461951,-0.461951,2,1,-0.461951,0.482064,1,0,1,37.3333,0.11101,0.138631,0.141369,0.0150501,0.143639,0.058136,0.00838872,0.673204,1
2021-10-21,0.00405787,0.031786,0.0446073,0.0082974,1.01525e+07,0.814333,63.2568,0.00260824,0.00144964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-10-22,0.00404147,0.0225207,0.0340035,0.00760137,1.00111e+07,0.800081,74.2284,-0.00103618,0.00507765,1,0.131343,0.85853,0.0101271,0.121216,0.131343,0.0101271,0,9.89109e-05,0.121216,0.121216,1,1,0.121216,0,1,0,1,85.3333,0.282287,0.314698,0.147874,-0.135127,0.247571,-0.420752,-0.280413,0.413402,1
2021-10-25,0.00121519,0.00934079,0.0301633,0.00781265,1.02867e+07,1.03334,72.9992,0.0053628,-0.00414761,1,0.795235,0.197203,0.00756227,0.787673,0.795235,0.00756227,0,0.0350919,0.787673,0.787673,1,1,0.787673,0,1,0,1,37.3333,0.217024,0.448545,0.0462584,-0.0941769,0.00748812,-0.73999,-0.0576993,0.369725,1
2021-10-26,0.00493055,0.0102181,0.0423289,0.00535865,9.88853e+06,0.937611,75.6841,0.000900019,0.00403053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,-0.00792575,-0.00182278,0.0206569,0.0071172,1.02826e+07,1.15257,65.8175,-0.00443019,-0.00349556,1,0.0216922,0.951124,0.0271836,-0.00549134,0.0216922,0.0271836,0,-0.000244647,-0.00549134,-0.00549134,1,1,-0.00549134,0,1,0,1,37.3333,-0.0424053,0.267352,0.369695,-0.171438,0.412797,-0.337227,-0.0799328,0.88435,1
2021-10-28,0.00836952,0.00530985,0.0147002,0.00557899,9.55207e+06,0.971779,72.1298,0.00964886,-0.00127934,2,0.473827,0.0186635,0.50751,-0.0336834,0.9369,0.97424,0.929803,-0.00150065,-0.0336834,-0.0336834,2,1,-0.0336834,0.929803,1,0,1,37.3333,-0.219382,0.0771905,0.317906,-0.145021,0.0624105,0.396446,0.479544,0.565273,1
2021-10-29,0.00973371,0.0101148,0.0204362,0.00632994,1.07433e+07,1.43485,80.4331,0.00202913,0.00770458,2,0.0696824,0.897582,0.0327356,0.0369468,0.118563,0.054236,0.0703815,3.01481e-05,0.0369468,0.0369468,2,1,0.0369468,0.0703815,1,0,1,85.3333,0.0876643,0.297292,0.133389,-0.195886,0.330713,-0.462297,-0.0362978,0.652581,0
2021-11-01,-0.00119566,0.0169673,0.0151136,0.00657589,1.18012e+07,1.21655,83.3333,0.00172021,-0.00291588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-02,0.00628458,0.0148646,0.0202533,0.00670047,1.35048e+07,1.54401,84.1463,0.00404309,0.00224148,1,0.0217388,0.939529,0.0387327,-0.016994,0.0217388,0.0387327,0,-0.000757105,-0.016994,-0.016994,1,1,-0.016994,0,1,0,1,37.3333,0.165247,0.169053,0.764353,-0.0463528,0.169605,-0.471575,-0.173885,0.835812,1
2021-11-03,0.00587356,0.0109848,0.0212107,0.00675533,1.43945e+07,1.01497,82.8241,0.00610523,-0.000231677,1,0.0224184,0.944035,0.033547,-0.0111286,0.0224184,0.033547,0,-0.000495797,-0.0111286,-0.0111286,1,1,-0.0111286,0,1,0,1,37.3333,0.187737,0.309269,0.604169,-0.0187321,0.118175,-0.531459,0.00162558,0.940064,0
2021-11-04,-0.00687407,0.00523715,0.0222933,0.00640052,1.50557e+07,1.05066,75.7454,0.00471252,-0.0115866,1,0.92657,0.0538272,0.0196026,0.906968,0.92657,0.0196026,0,0.0404067,0.906968,0.906968,1,1,0.906968,0,1,0,1,37.3333,0.080747,0.129832,-0.0581827,-0.105857,0.420447,-0.282451,-0.0730711,0.366757,0
2021-11-05,-0.011164,-0.0121933,0.00249002,0.00826316,1.59865e+07,0.92999,72.0859,0.00346961,-0.0146336,1,0.951417,0.020624,0.0279589,0.923458,0.951417,0.0279589,0,0.000693282,0.923458,0.923458,1,1,0.923458,0,1,0,1,86.3333,0.0348195,-0.116471,0.340263,-0.267301,0.0684001,-0.0745338,0.136552,0.324503,1
2021-11-08,0.00594606,-0.0121221,-0.00127046,0.00752962,1.49088e+07,0.600236,70.0658,0.000853721,0.00509234,1,0.362806,0.618443,0.0187512,0.344055,0.362806,0.0187512,0,0.0141026,0.344055,0.344055,1,1,0.344055,0,1,0,1,38.3333,-0.0281991,0.276864,-0.0421397,-0.312349,0.200697,-0.465874,-0.176337,0.836168,0
2021-11-09,-0.00366622,-0.00893121,-0.00374083,0.00766112,1.37305e+07,0.530716,61.7947,-0.00330537,-0.000360848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-10,0.00285363,0.00511811,-0.0071376,0.00715715,1.16628e+07,0.724129,61.257,-0.00804487,0.0108985,1,0.890188,0.102399,0.00741286,0.882775,0.890188,0.00741286,0,0.0361843,0.882775,0.882775,1,1,0.882775,0,1,0,1,38.3333,0.121181,0.508601,-0.0598049,-0.133611,0.44125,-0.41545,0.167279,-0.00332238,0
2021-11-11,-0.00292047,-0.00374112,-0.0158179,0.00626997,1.06607e+07,0.806447,57.0342,0.000323528,-0.003244,1,0.860903,0.129479,0.00961802,0.851285,0.860903,0.00961802,0,0.0348936,0.851285,0.851285,1,1,0.851285,0,1,0,1,38.3333,0.110151,0.209957,0.208624,-0.320088,0.150452,-0.427529,0.122928,0.561438,1
2021-11-12,0.00495684,0.0048813,-0.0040935,0.00652683,9.41057e+06,0.883858,58.9837,0.00754684,-0.00259,1,0.0393043,0.788609,0.172087,-0.132782,0.0393043,0.172087,0,-0.00544266,-0.132782,-0.132782,1,1,-0.132782,0,1,0,1,38.3333,0.336525,0.278283,-0.138202,0.0528041,0.171303,-0.341443,0.0672652,0.619966,0
2021-11-15,-0.00620284,-0.00419348,0.00090317,0.00506635,7.9775e+06,0.785823,52.2321,0.000342422,-0.00654526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-16,0.00421114,0.00292902,-0.00082305,0.00470904,7.51118e+06,0.818899,59.8506,0.00395782,0.000253316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-17,0.00142281,-0.000597876,0.00428051,0.00439269,7.66818e+06,1.07314,56.1225,-0.00242922,0.00385203,1,0.622587,0.337373,0.0400393,0.582548,0.622587,0.0400393,0,0.0238782,0.582548,0.582548,1,1,0.582548,0,1,0,1,38.3333,0.0977116,0.0401022,-0.137635,-0.236363,0.325028,-0.574493,0.108516,0.3404,1
2021-11-18,0.000373911,0.00601597,0.00179726,0.00426618,7.7655e+06,1.16275,49.7663,0.00339641,-0.0030225,1,0.942183,0.0244583,0.0333583,0.908825,0.942183,0.0333583,0,0.0372521,0.908825,0.908825,1,1,0.908825,0,1,0,1,38.3333,-0.153633,0.165659,0.250515,-0.0898594,0.195926,-0.0143413,0.102884,0.467112,0
2021-11-19,-0.0060547,-0.00426832,-0.0013518,0.00489004,8.02697e+06,1.26649,46.254,-0.00178825,-0.00426645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22,-0.00451234,-0.0101697,-0.0107615,0.00439,8.4984e+06,1.31156,38.127,-0.00281517,-0.00169717,1,0.0295063,0.503874,0.466619,-0.437113,0.0295063,0.466619,0,-0.017917,-0.437113,-0.437113,1,1,-0.437113,0,1,0,1,38.3333,0.268596,0.0316591,0.164203,0.0504825,0.27297,-0.458041,0.202,1.0732,1
2021-11-23,0.00105764,-0.00949323,-0.00353438,0.00390345,9.46612e+06,1.27562,33.2932,0.00132599,-0.000268357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-24,-0.000377238,-0.00383541,-0.00808736,0.00315491,9.56777e+06,0.706623,37.2312,0.00266986,-0.00304709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,-0.00369927,-0.00302179,-0.0131608,0.00294002,1.01791e+07,1.16876,43.0793,-0.0223032,0.0186039,1,0.258152,0.43524,0.306608,-0.0484558,0.258152,0.306608,0,-0.00198617,-0.0484558,-0.0484558,1,1,-0.0484558,0,1,0,1,38.3333,-0.125088,0.266246,-0.184771,-0.366809,0.332992,-0.0732834,0.0143267,0.305272,1
2021-11-29,0.0027279,-0.00135833,-0.0108387,0.00346291,1.15304e+07,1.48626,39,0.0122666,-0.00953871,1,0.912615,0.0245804,0.062805,0.84981,0.912615,0.062805,0,0.0348331,0.84981,0.84981,1,1,0.84981,0,1,0,1,38.3333,0.0731023,-0.303591,0.146356,-0.0419593,-0.121114,-0.316808,-0.0470672,0.352745,0
2021-11-30,-0.0196479,-0.0206101,-0.0243664,0.00818796,1.30805e+07,1.48824,28.8532,-0.0194576,-0.00019028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,-0.00177288,-0.0187164,-0.0216816,0.00823707,1.49297e+07,1.48974,24.6232,-0.0111072,0.00933432,1,0.908223,0.0301359,0.0616407,0.846583,0.908223,0.0616407,0,0.0347008,0.846583,0.846583,1,1,0.846583,0,1,0,1,38.3333,0.10027,-0.290448,0.204856,0.0179358,0.104772,-0.130324,-0.0702939,0.745218,1
