date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2022-11-14,-0.000322117,0.0516209,0.0183767,0.0284693,5.0223e+07,0.920797,64.7579,-0.00850672,0.00818461,1,0.383929,0.604239,0.0118329,0.372096,0.383929,0.0118329,0,0.0152519,0.372096,0.372096,1,1,0.372096,0,1,0,1,38.3333,-0.0502716,0.425439,0.167012,-0.237589,0.318673,-0.690434,0.0192548,0.361409,1
2022-11-15,0.0105264,0.039558,0.0117217,0.0279458,5.23508e+07,0.984554,64.3684,0.00852904,0.00199731,1,0.0897057,0.839729,0.070565,0.0191407,0.0897057,0.070565,0,0.000784563,0.0191407,0.0191407,1,1,0.0191407,0,1,0,1,38.3333,0.0720194,0.445834,0.00518528,0.0682065,0.0102836,-0.283455,0.305449,0.684289,0
2022-11-16,-0.0204081,-0.0104155,-0.00988395,0.0294457,5.29439e+07,0.892968,57.8155,-0.00762874,-0.0127794,1,0.953816,0.0245676,0.0216165,0.932199,0.953816,0.0216165,0,0.0382102,0.932199,0.932199,1,1,0.932199,0,1,0,1,38.3333,0.0254713,0.160831,0.48145,0.00483659,0.0918629,-0.0516339,-0.0109602,0.143149,1
2022-11-17,0.00217011,-0.00794842,0.0432622,0.017582,4.95825e+07,0.864413,57.5891,-0.00305986,0.00522997,1,0.0868891,0.716207,0.196904,-0.110015,0.0868891,0.196904,0,-0.00450942,-0.110015,-0.110015,1,1,-0.110015,0,1,0,1,38.3333,0.0479004,0.0617362,-0.113083,0.125419,0.27915,-0.489204,-0.0896082,1.03125,0
2022-11-18,-0.00790389,-0.0260417,0.0124862,0.0167184,4.77289e+07,0.992402,53.9814,0.0045404,-0.0124443,2,0.791613,0.18281,0.0255776,0.766035,0.859663,0.0294441,0.0719167,0.0165499,0.766035,0.766035,2,1,0.766035,0.0719167,1,0,1,38.3333,0.435515,0.222284,0.0727887,0.189263,0.350125,-0.50774,-0.204739,0.509895,0
2022-11-21,-0.0135327,-0.0192058,-0.0294212,0.0113101,5.34074e+07,1.59442,48.8484,-0.00363609,-0.00989657,1,0.0293786,0.0273084,0.943313,-0.913934,0.0293786,0.943313,0,-0.0374615,-0.913934,-0.913934,1,1,-0.913934,0,1,0,1,38.3333,0.0893269,0.0211054,-0.0249385,0.183443,0.233946,-0.386679,0.0135246,0.629929,1
2022-11-22,0.0313088,0.0093114,0.00128897,0.0186453,5.4659e+07,0.983461,60.568,0.013457,0.0178518,1,0.668337,0.0226173,0.309046,0.359291,0.668337,0.309046,0,0.0147271,0.359291,0.359291,1,1,0.359291,0,1,0,1,38.3333,0.0739616,-0.278796,0.672348,0.200784,0.136675,-0.297954,-0.111265,0.253329,0
2022-11-23,-0.0108346,0.00632982,-0.0198767,0.0183323,5.29349e+07,0.778266,54.5324,0.00630162,-0.0171362,2,0.0830966,0.902709,0.0141947,0.0689019,0.108306,0.0174529,0.0284673,0.00109876,0.0689019,0.0689019,2,1,0.0689019,0.0284673,1,0,1,38.3333,0.151336,0.32456,-0.0561414,-0.255372,0.421466,-0.60467,-0.11373,0.653396,0
2022-11-25,-0.0036872,0.0163735,-0.00314671,0.0163363,4.75858e+07,0.319058,51.12,-0.000223714,-0.00346348,2,0.668812,0.259935,0.0712534,0.597558,0.947797,0.124963,0.332695,0.00108383,0.597558,0.597558,2,1,0.597558,0.332695,1,0,1,62.3333,0.144881,0.252667,0.102081,0.250993,0.394958,-0.324927,-0.104104,0.30803,0
2022-11-28,-0.0274301,-0.0415147,-0.0325899,0.0196059,5.01529e+07,1.1617,41.3498,-0.015957,-0.0114731,1,0.0302065,0.00955489,0.960239,-0.930032,0.0302065,0.960239,0,-0.0381214,-0.930032,-0.930032,1,1,-0.930032,0,1,0,1,38.3333,-0.308387,-0.258839,0.026822,0.145756,-0.0522659,0.0295145,-0.188996,0.594306,1
