date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2021-10-25,0.00293569,0.0133475,0.0352814,0.00495367,4.86622e+06,1.01374,88.2775,0.0053628,-0.00242711,1,0.0332455,0.932856,0.0338989,-0.000653461,0.0332455,0.0338989,0,-2.91126e-05,-0.000653461,-0.000653461,1,1,-0.000653461,0,1,0,1,37.3333,0.349401,0.380644,0.129682,0.36446,0.4339,-0.712274,0.0624967,0.836213,1
2021-10-26,0.00459957,0.0147835,0.0382455,0.00461205,5.7487e+06,1.66058,87.6574,0.000900019,0.00369955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27,-0.00728405,0.000209732,0.0260271,0.00726706,6.3568e+06,1.12609,80.3279,-0.00443019,-0.00285386,1,0.0221179,0.920083,0.0577988,-0.035681,0.0221179,0.0577988,0,-0.00158964,-0.035681,-0.035681,1,1,-0.035681,0,1,0,1,37.3333,-0.211797,0.356123,0.268779,-0.301088,0.479924,-0.624704,0.0630367,0.930428,1
2021-10-28,0.0146751,0.0119172,0.0254237,0.0070929,6.53912e+06,1.02312,92.1875,0.00964886,0.00502621,1,0.0859737,0.871223,0.0428033,0.0431704,0.0859737,0.0428033,0,0.0019233,0.0431704,0.0431704,1,1,0.0431704,0,1,0,1,37.3333,0.224833,0.326841,-0.25257,0.0482597,0.435919,-0.259058,-0.105222,0.610033,0
2021-10-29,-0.0119835,-0.00478667,0.00992611,0.00975311,6.93852e+06,1.1422,81.4,0.00202913,-0.0140126,1,0.0326325,0.0100405,0.957327,-0.924694,0.0326325,0.957327,0,-0.000754539,-0.924694,-0.924694,1,1,-0.924694,0,1,0,1,85.3333,-0.122483,-0.0766237,0.519407,0.0975201,-0.0146664,0.18886,0.247189,0.866908,1
2021-11-01,0.00230031,0.00482179,0.00503254,0.00939959,7.17e+06,0.94378,79.3792,0.00172021,0.000580091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-02,0.00938871,-0.000413233,0.011499,0.010029,7.4507e+06,0.888145,80.2128,0.00404309,0.00534561,1,0.895752,0.0868118,0.0174361,0.878316,0.895752,0.0174361,0,0.0391302,0.878316,0.878316,1,1,0.878316,0,1,0,1,37.3333,-0.379211,0.388737,0.327745,0.0668996,0.384619,0.183244,-0.0156748,0.225371,1
2021-11-03,0.00578749,0.0175659,0.0126951,0.0101036,6.66208e+06,0.722672,78.5714,0.00610523,-0.000317743,1,0.498008,0.490139,0.0118528,0.486155,0.498008,0.0118528,0,0.0216589,0.486155,0.486155,1,1,0.486155,0,1,0,1,37.3333,0.312962,0.311338,-0.00479293,0.115849,0.331288,-0.285527,-0.235795,0.528881,0
2021-11-04,-0.0113029,0.00375548,0.00859538,0.010959,6.23913e+06,0.740584,69.6099,0.00471252,-0.0160154,1,0.0223806,0.935495,0.0421241,-0.0197435,0.0223806,0.0421241,0,-0.000879601,-0.0197435,-0.0197435,1,1,-0.0197435,0,1,0,1,37.3333,0.163335,0.298351,0.556577,-0.0819718,0.216781,-0.411185,-0.0781561,0.73462,1
2021-11-05,0.00228644,-0.00330715,-0.00371901,0.00898187,6.07932e+06,0.94277,69.7959,0.00346961,-0.00118317,2,0.948847,0.0229403,0.0282124,0.920635,0.950777,0.0311126,0.00483,0.000691162,0.920635,0.920635,2,1,0.920635,0.00483,1,0,1,86.3333,0.0342452,-0.103626,0.525984,0.110345,0.00895014,0.0491832,0.105087,0.369951,0
2021-11-08,-0.000207427,-0.00924786,0.00815557,0.00706239,5.72373e+06,1.01187,68.2978,0.000853721,-0.00106115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-09,0.00373367,0.00581997,0.00959731,0.00712441,5.33098e+06,0.827315,64.2686,-0.00330537,0.00703904,1,0.0288084,0.105218,0.865973,-0.837165,0.0288084,0.865973,0,-0.0343148,-0.837165,-0.837165,1,1,-0.837165,0,1,0,1,38.3333,0.295019,0.33013,0.485203,-0.0145918,0.464819,-0.153511,0.0258243,0.58745,0
2021-11-10,-0.00495966,-0.00145167,-0.00475402,0.00636554,5.07195e+06,0.998255,59.3897,-0.00804487,0.00308521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-11-11,0.000415299,-0.000829722,-0.0100699,0.00558897,4.96818e+06,0.843749,56.0914,0.000323528,9.17712e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
