date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-02-04,0.00164987,0.0188327,0.0247562,0.00939719,3.40303e+07,1.06174,76.0479,0.00703545,-0.00538559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-05,0.00201319,-0.000182584,0.0316563,0.00850039,3.34011e+07,0.73627,73.2143,0.00419185,-0.00217866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,-0.000547923,0.00311644,0.0281849,0.00879476,3.2263e+07,0.570574,71.5278,-0.00131826,0.000770334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-07,0.0131578,0.0146413,0.0337497,0.00942185,3.14285e+07,1.02298,74.4813,-0.0095328,0.0226906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-08,0.00432903,0.0169863,0.0168006,0.00574628,2.86125e+07,1.02289,75.4,0.00122154,0.0031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,-0.000359204,0.0171783,0.0203483,0.00508132,2.83347e+07,1.03965,74.5935,0.000554568,-0.000913771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-12,0.00233563,0.00631317,0.0210469,0.00504283,2.72306e+07,1.08358,72.2838,0.0128594,-0.0105238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,-0.00286789,-0.000897975,0.0160731,0.00567949,2.75925e+07,0.969959,67.8815,0.00324693,-0.00611483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,-0.00161783,-0.00215593,0.0149854,0.0058156,3.08891e+07,1.23629,79.6792,-0.00221821,0.000600374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-15,0.00306082,-0.00143398,0.00487014,0.00284631,2.86455e+07,0.652424,86.0656,0.0108973,-0.00783644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-19,0.00592357,0.00737012,0.00646553,0.00327845,2.85973e+07,1.01333,86.7188,0.00173058,0.00419299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-20,0.0044611,0.0135038,0.0113187,0.00344193,2.84738e+07,1.00854,86.1413,0.00201547,0.00244563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-21,0.00728371,0.0177706,0.0163112,0.00409741,2.99227e+07,1.27662,82.7703,-0.00355587,0.0108396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-22,0.00617281,0.0180228,0.0255258,0.00320341,3.05446e+07,0.998377,90.3226,0.00619999,-2.71772e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,-0.00648552,0.0069284,0.0205257,0.00506175,2.85399e+07,0.916617,80.1776,0.00136123,-0.00784675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,-0.001235,-0.0015873,0.0161551,0.00540909,2.99927e+07,0.913737,77.8444,-0.000715447,-0.000519551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-27,0.00123653,-0.00648552,0.0114204,0.0051817,2.91483e+07,0.820376,78.9941,-0.000429597,0.00166612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-28,0.00582212,0.00582212,0.0127909,0.00534241,2.86316e+07,0.894684,76.2542,-0.00186253,0.00768466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0.00210494,0.00918566,0.00758378,0.0047301,2.67376e+07,1.00368,75.2613,0.0062438,-0.00413885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-04,0.00175037,0.00970359,0.00315513,0.0041211,2.57676e+07,0.957606,76.6102,-0.00363747,0.00538784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,-0.00122313,0.00263114,0.00846859,0.00260309,2.54227e+07,0.947616,73.7024,-0.00136007,0.000136945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,0,0.000525097,0.00971558,0.0023927,2.46233e+07,0.91818,78.022,-0.00605692,0.00605692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-07,0.00332398,0.00209678,0.0118207,0.00247689,2.56807e+07,1.1782,81.9788,-0.0083654,0.0116894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-08,0.00348737,0.00682294,0.00947204,0.00185993,2.74166e+07,1.31423,82.1679,-0.00199999,0.00548737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-11,0.00712424,0.0139958,0.0145282,0.00294651,2.77635e+07,1.04157,82.6531,0.0145012,-0.00737701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-12,0.00690134,0.0176112,0.0197449,0.00342375,2.93517e+07,1.16532,83.4952,0.00377097,0.00313037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-13,0.00102806,0.0151173,0.0220434,0.00292061,3.06324e+07,1.03731,81.3869,0.00661922,-0.00559116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,-0.000171146,0.00776399,0.0218684,0.00296372,3.19161e+07,0.949703,78.3334,-0.000639769,0.000468624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,-0.0037665,-0.00291299,0.0146469,0.00424037,3.27782e+07,1.08089,83.5556,0.000533482,-0.00429998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,-0.00378067,-0.00770279,0.00729804,0.00486945,3.17759e+07,0.944667,78.3334,0.00362585,-0.00740653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,-0.0113852,-0.0188324,-0.0112146,0.00611376,3.45015e+07,1.31216,60.5352,0.000247963,-0.0116332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-20,0.0026173,-0.0125451,-0.0154215,0.00504702,3.50943e+07,1.07599,58.0071,-0.00300994,0.00562724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-21,0.0106161,0.001725,-0.00599107,0.00737647,3.49224e+07,0.88034,64.2424,0.0112947,-0.00067861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-22,0.00723268,0.0205898,0.00136966,0.00812003,3.66881e+07,1.11494,67.4034,-0.0192463,0.026479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-25,0.000854834,0.0187957,0.00601482,0.00788014,3.53708e+07,0.778213,69.1667,-0.000751984,0.00160682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-26,0.00717455,0.0153263,0.0170778,0.00781595,3.56011e+07,0.881978,72.3881,0.00745408,-0.00027953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,-0.00695386,0.00102577,0.0216367,0.00623615,3.38303e+07,1.02414,64.151,-0.00522909,-0.00172478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,-0.0117848,-0.011616,0.00696139,0.00890504,3.57864e+07,1.38314,53.277,0.00379044,-0.0155752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-29,0.00535772,-0.0133989,0.00172203,0.00801327,3.79409e+07,1.15101,52.2678,0.00630551,-0.000947792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,-0.00687636,-0.0133219,-0.0123098,0.00763756,4.00173e+07,1.33352,43.6285,0.0118592,-0.0187355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-02,0.00138477,-0.000172868,-0.0117869,0.00768095,4.37557e+07,1.14171,43.871,0.000489853,0.000894915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,-0.00155575,-0.0070483,-0.0203528,0.00631287,4.36726e+07,0.70756,43.1289,0.00157363,-0.00312938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,-0.00346255,-0.00363509,-0.0169086,0.00607619,4.33197e+07,0.750911,43.3121,0.00265337,-0.00611592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-05,0.00938146,0.00432152,0.00414791,0.00594762,4.02098e+07,0.766942,51.2922,0.00484022,0.00454124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,-0.0070568,-0.00121191,-0.00825167,0.00616253,3.78254e+07,0.776289,53.9749,0.000762384,-0.00781918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-09,0.00242682,0.00469077,0.00103863,0.00564643,3.32627e+07,0.78129,53.8784,-0.00512487,0.00755169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,-0.00311258,-0.00774521,-0.00345716,0.00575143,3.05671e+07,1.10519,45.1613,0.00341099,-0.00652356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-11,0.00503031,0.00433351,0.00311635,0.00614058,3.12236e+07,1.11582,43.4679,-0.000277558,0.00530786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-12,0.00466,0.00657094,0.0112925,0.00597855,3.11109e+07,1.02386,46.2754,0.00676594,-0.00210594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,-0.000171763,0.00954032,0.00172121,0.00473443,3.10555e+07,0.982312,40.5472,-0.00065482,0.000483057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,-0.0123712,-0.00793923,-0.00364013,0.00655987,3.27245e+07,1.2033,37.6443,0.000655249,-0.0130264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,-0.00382744,-0.0163202,-0.00985654,0.00647847,3.34581e+07,0.908287,42.2279,-0.0024469,-0.00138054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-18,0.000523971,-0.0156357,-0.00624459,0.00648417,3.31742e+07,0.96698,37.7095,0.00196917,-0.0014452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,-0.000872739,-0.00417533,-0.0120814,0.00579177,3.09294e+07,0.690961,41.7957,0.00086201,-0.00173475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-23,0.00279525,0.00244504,-0.0139151,0.00539995,3.13099e+07,1.09027,43.2025,0.00899168,-0.00619644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-24,0.00644597,0.00837842,-0.00738832,0.0064902,3.17017e+07,1.03644,50.1393,-0.00221932,0.00866529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-25,0.00415437,0.0134521,0.00922058,0.00368688,3.02232e+07,1.00938,56.1983,-0.000616033,0.0047704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-26,0.00155146,0.0121951,0.0146699,0.00262125,2.99974e+07,0.967911,50,0.00465679,-0.00310533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,-0.00585198,-0.000173137,0.00820383,0.00430698,3.15762e+07,1.31592,51.1254,0.00156774,-0.00741973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-04-30,0.0164474,0.0120669,0.0256813,0.00723994,3.53533e+07,1.24552,61.2245,0.000510409,0.015937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,-0.0102197,0.000172154,0.0123693,0.00939986,3.84681e+07,1.37322,55.2995,-0.00751647,-0.00270323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,-0.00223715,0.00380889,0.00363509,0.00925756,4.08133e+07,1.14981,50.4785,-0.00215896,-7.8199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-03,0.00551914,-0.00698348,0.00499915,0.0093773,4.10859e+07,0.782326,51.0638,0.00978778,-0.00426864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,-0.00548885,-0.00223715,-0.00206539,0.00970558,4.071e+07,0.6578,47.5771,-0.0041152,-0.00137365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,-0.00310452,-0.00310452,0.000692537,0.00945351,3.79654e+07,0.660717,54,-0.0166997,0.0135952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,-0.0136678,-0.0221269,-0.0289559,0.0067274,4.01906e+07,1.42782,47.2648,-0.00138921,-0.0122786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,-0.00122785,-0.0179372,-0.0201343,0.00628054,3.67777e+07,0.879545,46.2039,-0.00302575,0.0017979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-10,0.0179136,0.00276816,-0.000344954,0.0107367,3.73424e+07,1.34742,56.4516,0.00502338,0.0128902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-13,0.0106971,0.0275391,0.00480279,0.0114499,3.86841e+07,1.039,59.7682,-0.0251302,0.0358273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,-0.00665762,0.0219529,0.00362192,0.0115885,4.00907e+07,0.878478,53.4653,0.00904368,-0.0157013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,-0.00171848,0.00224294,0.00501732,0.0115132,4.07691e+07,0.715124,50.6757,0.00585746,-0.00757594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-16,0.00671371,-0.00170711,0.025785,0.00910274,3.58411e+07,0.776109,53.0547,0.00926126,-0.00254755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-17,0.00512995,0.0101392,0.0323147,0.00869958,3.39422e+07,0.617349,58.2524,-0.00646512,0.0115951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-20,0.00136104,0.0132553,0.015528,0.00622942,2.85958e+07,0.637766,51.4124,-0.00661204,0.00797307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-21,0.00186885,0.00837896,0.00665755,0.00482767,2.57318e+07,0.894178,58.9212,0.00901566,-0.00714681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-22,0.0074614,0.0107179,0.0209658,0.00354275,2.2948e+07,0.80686,63.9376,-0.00307146,0.0105329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-23,0.00858439,0.0180088,0.0315028,0.00297573,2.31436e+07,1.31047,65.2255,-0.0122186,0.020803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,-0.00150194,0.0145837,0.0230849,0.00388048,2.14117e+07,0.813799,68.1729,0.00226832,-0.00377026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,-0.0163798,-0.00942605,0.00119088,0.00903817,2.33853e+07,1.40241,58.9134,-0.00930053,-0.00707926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,-0.013254,-0.0308745,-0.0134217,0.0105302,2.70521e+07,1.48744,59.0136,-0.00671071,-0.00654331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,-0.00154986,-0.030921,-0.0167882,0.0103537,2.88248e+07,1.16723,58.8136,0.0027312,-0.00428105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,0.00465679,-0.0101954,-0.0195253,0.00985187,3.18245e+07,1.14736,52.8155,-0.0134753,0.0181321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-03,0.00995711,0.0130877,-0.0181909,0.0101885,3.35481e+07,1.21231,52.4462,-0.00254289,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-04,0.000849894,0.0155226,-0.0158783,0.010305,3.68203e+07,1.00645,57.2327,0.0217066,-0.0208567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-05,0.0213994,0.0324463,0.0219202,0.0115833,4.19394e+07,1.51434,67.285,0.00866215,0.0127373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-06,0.00615229,0.0285568,0.0420182,0.0080805,4.37368e+07,1.16658,67.1743,0.00650267,-0.00035038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,-0.00743674,0.0200408,0.0358745,0.00954033,4.44603e+07,0.854385,60.5611,0.010007,-0.0174438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,-0.0068265,-0.00814762,0.0240344,0.0108946,4.29414e+07,0.638093,56.1815,0.00458894,-0.0114154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,-0.00603522,-0.0201619,0.00781912,0.0110981,4.2175e+07,0.855299,52.4096,-0.000242265,-0.00579295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-12,0.012987,0,0.0200408,0.0120508,4.01154e+07,0.615734,54.6629,-0.00176524,0.0147523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-13,0.00199798,0.00888514,0.00066513,0.00833442,3.49343e+07,0.928142,51.9757,0.00412626,-0.00212827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
